2016-11-08_21:53:25,1641,0.00,0.00,0.00,0.00,23.10,23.34,0.00,20.00,1.50,1.98,91.46,15.67,0.00,135.00,147.00,
2016-11-08_21:53:25,1698,0.00,0.00,0.00,0.00,23.10,22.90,0.00,20.00,1.50,1.98,91.46,15.67,0.00,136.00,150.00,
2016-11-08_21:53:25,1757,0.00,0.00,0.00,0.00,23.10,22.90,0.00,20.00,1.50,1.98,91.46,15.67,0.00,138.00,147.00,
2016-11-08_21:53:25,1814,0.00,0.00,0.00,0.00,23.10,22.90,0.00,20.00,1.50,1.98,91.46,15.67,0.00,135.00,145.00,
2016-11-08_21:53:25,1871,0.00,0.00,0.00,0.00,22.98,22.74,0.00,20.00,1.50,1.98,91.46,15.67,0.00,136.00,150.00,
2016-11-08_21:53:25,1930,0.00,0.00,0.00,0.00,22.98,22.74,0.00,20.00,1.50,1.98,91.46,15.67,0.00,137.00,147.00,
2016-11-08_21:53:25,1987,0.00,0.00,0.00,0.00,22.98,22.88,0.00,20.00,1.50,1.98,91.46,15.67,0.00,133.00,148.00,
2016-11-08_21:53:25,2044,0.00,0.00,0.00,0.00,23.12,22.88,0.00,20.00,1.50,1.98,91.46,15.67,0.00,139.00,149.00,
2016-11-08_21:53:25,2103,0.00,0.00,0.00,0.00,23.12,22.88,0.00,20.00,1.50,1.98,91.46,15.67,0.00,136.00,147.00,
2016-11-08_21:53:25,2160,0.00,0.00,0.00,0.00,23.06,22.74,0.00,20.00,1.50,1.98,91.46,15.67,0.00,136.00,150.00,
2016-11-08_21:53:25,2219,0.00,0.00,0.00,0.00,23.06,22.74,0.00,20.00,1.50,1.98,91.46,15.67,0.00,136.00,147.00,
2016-11-08_21:53:25,2276,0.00,0.00,0.00,0.00,23.06,22.96,0.00,20.00,1.50,1.98,91.46,15.67,0.00,134.00,150.00,
2016-11-08_21:53:26,2333,0.00,0.00,0.00,0.00,23.02,22.96,0.00,20.00,1.50,1.98,91.46,15.67,0.00,138.00,147.00,
2016-11-08_21:53:26,2392,0.00,0.00,0.00,0.00,23.02,22.96,0.00,20.00,1.50,1.98,91.46,15.67,0.00,133.00,150.00,
2016-11-08_21:53:26,2449,0.00,0.00,0.00,0.00,23.04,22.58,0.00,20.00,1.50,1.98,91.46,15.67,0.00,136.00,152.00,
2016-11-08_21:53:26,2506,0.00,0.00,0.00,0.00,23.04,22.58,0.00,20.00,1.50,1.98,91.46,15.67,0.00,135.00,145.00,
2016-11-08_21:53:26,2565,0.00,0.00,0.00,0.00,23.04,22.96,0.00,20.00,1.50,1.98,91.46,15.67,0.00,137.00,151.00,
2016-11-08_21:53:26,2622,0.00,0.00,0.00,0.00,23.04,22.96,0.00,20.00,1.50,1.98,91.46,15.67,0.00,135.00,147.00,
2016-11-08_21:53:26,2679,0.00,0.00,0.00,0.00,23.04,22.96,0.00,20.00,1.50,1.98,91.46,15.67,0.00,135.00,149.00,
2016-11-08_21:53:26,2738,0.00,0.00,0.00,0.00,23.02,22.82,0.00,20.00,1.50,1.98,91.46,15.67,0.00,137.00,149.00,
2016-11-08_21:53:26,2795,0.00,0.00,0.00,0.00,23.02,22.82,0.00,20.00,1.50,1.98,91.46,15.67,0.00,135.00,146.00,
2016-11-08_21:53:26,2853,0.00,0.00,0.00,0.00,23.02,22.82,0.00,20.00,1.50,1.98,91.46,15.67,0.00,136.00,151.00,
2016-11-08_21:53:26,2911,0.00,0.00,0.00,0.00,23.10,22.70,0.00,20.00,1.50,1.98,91.46,15.67,0.00,137.00,146.00,
2016-11-08_21:53:26,2968,0.00,0.00,0.00,0.00,23.10,22.70,0.00,20.00,1.50,1.98,91.46,15.67,0.00,134.00,149.00,
2016-11-08_21:53:26,3026,0.00,0.00,0.00,0.00,23.00,22.28,0.00,20.00,1.50,1.98,91.46,15.67,0.00,138.00,148.00,
2016-11-08_21:53:26,3084,0.00,0.00,0.00,0.00,23.00,22.28,0.00,20.00,1.50,1.98,91.46,15.67,0.00,135.00,148.00,
2016-11-08_21:53:26,3141,0.00,0.00,0.00,0.00,23.00,22.28,0.00,20.00,1.50,1.98,91.46,15.67,0.00,137.00,150.00,
2016-11-08_21:53:26,3200,0.00,0.00,0.00,0.00,22.86,22.60,0.00,20.00,1.50,1.98,91.46,15.67,0.00,135.00,147.00,
2016-11-08_21:53:26,3257,0.00,0.00,0.00,0.00,22.86,22.60,0.00,20.00,1.50,1.98,91.46,15.67,0.00,136.00,150.00,
2016-11-08_21:53:26,3315,0.00,0.00,0.00,0.00,22.86,22.58,0.00,20.00,1.50,1.98,91.46,15.67,0.00,136.00,148.00,
2016-11-08_21:53:27,3373,0.00,0.00,0.00,0.00,22.94,22.58,0.00,20.00,1.50,1.98,91.46,15.67,0.00,133.00,147.00,
2016-11-08_21:53:27,3430,0.00,0.00,0.00,0.00,22.94,22.58,0.00,20.00,1.50,1.98,91.46,15.67,0.00,137.00,148.00,
2016-11-08_21:53:27,3488,0.00,0.00,0.00,0.00,22.86,22.36,0.00,20.00,1.50,1.98,91.46,15.67,0.00,134.00,147.00,
2016-11-08_21:53:27,3546,0.00,0.00,0.00,0.00,22.86,22.36,0.00,20.00,1.50,1.98,91.46,15.67,0.00,138.00,148.00,
2016-11-08_21:53:27,3603,0.00,0.00,0.00,0.00,22.86,22.42,0.00,20.00,1.50,1.98,91.46,15.67,0.00,135.00,146.00,
2016-11-08_21:53:27,3661,0.00,0.00,0.00,0.00,22.94,22.42,0.00,20.00,1.50,1.98,91.46,15.67,0.00,136.00,150.00,
2016-11-08_21:53:27,3719,0.00,0.00,0.00,0.00,22.94,22.42,0.00,20.00,1.50,1.98,91.46,15.67,0.00,136.00,147.00,
2016-11-08_21:53:27,3776,0.00,0.00,0.00,0.00,23.06,22.38,0.00,20.00,1.50,1.98,91.46,15.67,0.00,133.00,148.00,
2016-11-08_21:53:27,3834,0.00,0.00,0.00,0.00,23.06,22.38,0.00,20.00,1.50,1.98,91.46,15.67,0.00,137.00,148.00,
2016-11-08_21:53:27,3892,0.00,0.00,0.00,0.00,23.06,22.24,0.00,20.00,1.50,1.98,91.46,15.67,0.00,133.00,149.00,
2016-11-08_21:53:27,3950,0.00,0.00,0.00,0.00,23.08,22.24,0.00,20.00,1.50,1.98,91.46,15.67,0.00,135.00,151.00,
2016-11-08_21:53:27,4007,0.00,0.00,0.00,0.00,23.08,22.24,0.00,20.00,1.50,1.98,91.46,15.67,0.00,135.00,146.00,
2016-11-08_21:53:27,4065,0.00,0.00,0.00,0.00,22.98,22.80,0.00,20.00,1.50,1.98,91.46,15.67,0.00,136.00,150.00,
2016-11-08_21:53:27,4123,0.00,0.00,0.00,0.00,22.98,22.80,0.00,20.00,1.50,1.98,91.46,15.67,0.00,136.00,147.00,
2016-11-08_21:53:27,4180,0.00,0.00,0.00,0.00,22.98,22.32,0.00,20.00,1.50,1.98,91.46,15.67,0.00,135.00,148.00,
2016-11-08_21:53:27,4238,0.00,0.00,0.00,0.00,22.86,22.32,0.00,20.00,1.50,1.98,91.46,15.67,0.00,136.00,148.00,
2016-11-08_21:53:27,4296,0.00,0.00,0.00,0.00,22.86,22.32,0.00,20.00,1.50,1.98,91.46,15.67,0.00,135.00,146.00,
2016-11-08_21:53:28,4354,0.00,0.00,0.00,0.00,22.84,22.60,0.00,20.00,1.50,1.98,91.46,15.67,0.00,138.00,149.00,
2016-11-08_21:53:28,4411,0.00,0.00,0.00,0.00,22.84,22.60,0.00,20.00,1.50,1.98,91.46,15.67,0.00,135.00,148.00,
2016-11-08_21:53:28,4469,0.00,0.00,0.00,0.00,22.84,22.88,0.00,20.00,1.50,1.98,91.46,15.67,0.00,136.00,149.00,
2016-11-08_21:53:28,4527,0.00,0.00,0.00,0.00,22.84,22.88,0.00,20.00,1.50,1.98,91.46,15.67,0.00,137.00,147.00,
2016-11-08_21:53:28,4585,0.00,0.00,0.00,0.00,22.84,22.88,0.00,20.00,1.50,1.98,91.46,15.67,0.00,135.00,150.00,
2016-11-08_21:53:28,4642,0.00,0.00,0.00,0.00,22.70,22.02,0.00,20.00,1.50,1.98,91.46,15.67,0.00,139.00,149.00,
2016-11-08_21:53:28,4700,0.00,0.00,0.00,0.00,22.70,22.02,0.00,20.00,1.50,1.98,91.46,15.67,0.00,133.00,150.00,
2016-11-08_21:53:28,4758,0.00,0.00,0.00,0.00,22.70,22.02,0.00,20.00,1.50,1.98,91.46,15.67,0.00,138.00,149.00,
2016-11-08_21:53:28,4815,0.00,0.00,0.00,0.00,22.60,22.16,0.00,20.00,1.50,1.98,91.46,15.67,0.00,132.00,147.00,
2016-11-08_21:53:28,4873,0.00,0.00,0.00,0.00,22.60,22.16,0.00,20.00,1.50,1.98,91.46,15.67,0.00,135.00,150.00,
2016-11-08_21:53:28,4931,0.00,0.00,0.00,0.00,22.58,22.08,0.00,20.00,1.50,1.98,91.46,15.67,0.00,137.00,147.00,
2016-11-08_21:53:28,4988,0.00,0.00,0.00,0.00,22.58,22.08,0.00,20.00,1.50,1.98,91.46,15.67,0.00,135.00,151.00,
2016-11-08_21:53:28,5047,0.00,0.00,0.00,0.00,22.58,22.08,0.00,20.00,1.50,1.98,91.46,15.67,0.00,137.00,145.00,
2016-11-08_21:53:28,5104,0.00,0.00,0.00,0.00,22.68,22.12,0.00,20.00,1.50,1.98,91.46,15.67,0.00,135.00,148.00,
2016-11-08_21:53:28,5161,0.00,0.00,0.00,0.00,22.68,22.12,0.00,20.00,1.50,1.98,91.46,15.67,0.00,139.00,148.00,
2016-11-08_21:53:28,5220,0.00,0.00,0.00,0.00,22.68,22.56,0.00,20.00,1.50,1.98,91.46,15.67,0.00,133.00,147.00,
2016-11-08_21:53:28,5277,0.00,0.00,0.00,0.00,22.78,22.56,0.00,20.00,1.50,1.98,91.46,15.67,0.00,137.00,147.00,
2016-11-08_21:53:29,5335,0.00,0.00,0.00,0.00,22.78,22.56,0.00,20.00,1.50,1.98,91.46,15.67,0.00,135.00,147.00,
2016-11-08_21:53:29,5393,0.00,0.00,0.00,0.00,22.80,22.26,0.00,20.00,1.50,1.98,91.46,15.67,0.00,135.00,149.00,
2016-11-08_21:53:29,5450,0.00,0.00,0.00,0.00,22.80,22.26,0.00,20.00,1.50,1.98,91.46,15.67,0.00,136.00,145.00,
2016-11-08_21:53:29,5508,0.00,0.00,0.00,0.00,22.80,22.32,0.00,20.00,1.50,1.98,91.46,15.67,0.00,133.00,148.00,
2016-11-08_21:53:29,5566,0.00,0.00,0.00,0.00,22.82,22.32,0.00,20.00,1.50,1.98,91.46,15.67,0.00,139.00,148.00,
2016-11-08_21:53:29,5623,0.00,0.00,0.00,0.00,22.82,22.32,0.00,20.00,1.50,1.98,91.46,15.67,0.00,134.00,146.00,
2016-11-08_21:53:29,5682,0.00,0.00,0.00,0.00,22.88,22.02,0.00,20.00,1.50,1.98,91.46,15.67,0.00,137.00,152.00,
2016-11-08_21:53:29,5739,0.00,0.00,0.00,0.00,22.88,22.02,0.00,20.00,1.50,1.98,91.46,15.67,0.00,134.00,146.00,
2016-11-08_21:53:29,5796,0.00,0.00,0.00,0.00,22.88,22.46,0.00,20.00,1.50,1.98,91.46,15.67,0.00,136.00,150.00,
2016-11-08_21:53:29,5855,0.00,0.00,0.00,0.00,22.84,22.46,0.00,20.00,1.50,1.98,91.46,15.67,0.00,138.00,147.00,
2016-11-08_21:53:29,5912,0.00,0.00,0.00,0.00,22.84,22.46,0.00,20.00,1.50,1.98,91.46,15.67,0.00,134.00,148.00,
2016-11-08_21:53:29,5969,0.00,0.00,0.00,0.00,22.72,22.46,0.00,20.00,1.50,1.98,91.46,15.67,0.00,138.00,149.00,
2016-11-08_21:53:29,6028,0.00,0.00,0.00,0.00,22.72,22.46,0.00,20.00,1.50,1.98,91.46,15.67,0.00,131.00,147.00,
2016-11-08_21:53:29,6085,0.00,0.00,0.00,0.00,22.72,22.30,0.00,20.00,1.50,1.98,91.46,15.67,0.00,138.00,149.00,
2016-11-08_21:53:29,6144,0.00,0.00,0.00,0.00,22.92,22.30,0.00,20.00,1.50,1.98,91.46,15.67,0.00,136.00,146.00,
2016-11-08_21:53:29,6201,0.00,0.00,0.00,0.00,22.92,22.30,0.00,20.00,1.50,1.98,91.46,15.67,0.00,137.00,150.00,
2016-11-08_21:53:29,6258,0.00,0.00,0.00,0.00,22.74,22.32,0.00,20.00,1.50,1.98,91.46,15.67,0.00,137.00,147.00,
2016-11-08_21:53:29,6317,0.00,0.00,0.00,0.00,22.74,22.32,0.00,20.00,1.50,1.98,91.46,15.67,0.00,136.00,149.00,
2016-11-08_21:53:30,6374,0.00,0.00,0.00,0.00,22.74,22.52,0.00,20.00,1.50,1.98,91.46,15.67,0.00,136.00,149.00,
2016-11-08_21:53:30,6431,0.00,0.00,0.00,0.00,22.86,22.52,0.00,20.00,1.50,1.98,91.46,15.67,0.00,132.00,150.00,
2016-11-08_21:53:30,6490,0.00,0.00,0.00,0.00,22.86,22.52,0.00,20.00,1.50,1.98,91.46,15.67,0.00,139.00,150.00,
2016-11-08_21:53:30,6547,0.00,0.00,0.00,0.00,22.82,22.08,0.00,20.00,1.50,1.98,91.46,15.67,0.00,132.00,146.00,
2016-11-08_21:53:30,6604,0.00,0.00,0.00,0.00,22.82,22.08,0.00,20.00,1.50,1.98,91.46,15.67,0.00,136.00,149.00,
2016-11-08_21:53:30,6663,0.00,0.00,0.00,0.00,22.82,22.66,0.00,20.00,1.50,1.98,91.46,15.67,0.00,136.00,147.00,
2016-11-08_21:53:30,6720,0.00,0.00,0.00,0.00,23.00,22.66,0.00,20.00,1.50,1.98,91.46,15.67,0.00,135.00,149.00,
2016-11-08_21:53:30,6778,0.00,0.00,0.00,0.00,23.00,22.66,0.00,20.00,1.50,1.98,91.46,15.67,0.00,137.00,147.00,
2016-11-08_21:53:30,6836,0.00,0.00,0.00,0.00,23.00,22.88,0.00,20.00,1.50,1.98,91.46,15.67,0.00,135.00,149.00,
2016-11-08_21:53:30,6893,0.00,0.00,0.00,0.00,22.88,22.88,0.00,20.00,1.50,1.98,91.46,15.67,0.00,135.00,149.00,
2016-11-08_21:53:30,6951,0.00,0.00,0.00,0.00,22.88,22.88,0.00,20.00,1.50,1.98,91.46,15.67,0.00,135.00,146.00,
2016-11-08_21:53:30,7009,0.00,0.00,0.00,0.00,22.80,22.34,0.00,20.00,1.50,1.98,91.46,15.67,0.00,138.00,150.00,
2016-11-08_21:53:30,7066,0.00,0.00,0.00,0.00,22.80,22.34,0.00,20.00,1.50,1.98,91.46,15.67,0.00,137.00,147.00,
2016-11-08_21:53:30,7124,0.00,0.00,0.00,0.00,22.80,22.60,0.00,20.00,1.50,1.98,91.46,15.67,0.00,135.00,150.00,
2016-11-08_21:53:30,7182,0.00,0.00,0.00,0.00,22.58,22.60,0.00,20.00,1.50,1.98,91.46,15.67,0.00,136.00,149.00,
2016-11-08_21:53:30,7239,0.00,0.00,0.00,0.00,22.58,22.60,0.00,20.00,1.50,1.98,91.46,15.67,0.00,131.00,147.00,
2016-11-08_21:53:30,7298,0.00,0.00,0.00,0.00,22.56,22.68,0.00,20.00,1.50,1.98,91.46,15.67,0.00,137.00,149.00,
2016-11-08_21:53:31,7355,0.00,0.00,0.00,0.00,22.56,22.68,0.00,20.00,1.50,1.98,91.46,15.67,0.00,135.00,149.00,
2016-11-08_21:53:31,7413,0.00,0.00,0.00,0.00,22.56,22.68,0.00,20.00,1.50,1.98,91.46,15.67,0.00,138.00,150.00,
2016-11-08_21:53:31,7471,0.00,0.00,0.00,0.00,22.56,22.68,0.00,20.00,1.50,1.98,91.46,15.67,0.00,135.00,146.00,
2016-11-08_21:53:31,7528,0.00,0.00,0.00,0.00,22.56,22.68,0.00,20.00,1.50,1.98,91.46,15.67,0.00,136.00,150.00,
2016-11-08_21:53:31,7586,0.00,0.00,0.00,0.00,22.64,23.04,0.00,20.00,1.50,1.98,91.46,15.67,0.00,136.00,149.00,
2016-11-08_21:53:31,7644,0.00,0.00,0.00,0.00,22.64,23.04,0.00,20.00,1.50,1.98,91.46,15.67,0.00,134.00,150.00,
2016-11-08_21:53:31,7701,0.00,0.00,0.00,0.00,22.64,22.78,0.00,20.00,1.50,1.98,91.46,15.67,0.00,137.00,147.00,
2016-11-08_21:53:31,7759,0.00,0.00,0.00,0.00,22.68,22.78,0.00,20.00,1.50,1.98,91.46,15.67,0.00,134.00,149.00,
2016-11-08_21:53:31,7817,0.00,0.00,0.00,0.00,22.68,22.78,0.00,20.00,1.50,1.98,91.46,15.67,0.00,137.00,148.00,
2016-11-08_21:53:31,7875,0.00,0.00,0.00,0.00,22.72,22.82,0.00,20.00,1.50,1.98,91.46,15.67,0.00,135.00,146.00,
2016-11-08_21:53:31,7932,0.00,0.00,0.00,0.00,22.72,22.82,0.00,20.00,1.50,1.98,91.46,15.67,0.00,138.00,152.00,
2016-11-08_21:53:31,7990,0.00,0.00,0.00,0.00,22.72,22.44,0.00,20.00,1.50,1.98,91.46,15.67,0.00,135.00,147.00,
2016-11-08_21:53:31,8048,0.00,0.00,0.00,0.00,22.92,22.44,0.00,20.00,1.50,1.98,91.46,15.67,0.00,137.00,150.00,
2016-11-08_21:53:31,8105,0.00,0.00,0.00,0.00,22.92,22.44,0.00,20.00,1.50,1.98,91.46,15.67,0.00,138.00,147.00,
2016-11-08_21:53:31,8163,0.00,0.00,0.00,0.00,22.98,22.70,0.00,20.00,1.50,1.98,91.46,15.67,0.00,133.00,148.00,
2016-11-08_21:53:31,8221,0.00,0.00,0.00,0.00,22.98,22.70,0.00,20.00,1.50,1.98,91.46,15.67,0.00,137.00,150.00,
2016-11-08_21:53:31,8279,0.00,0.00,0.00,0.00,22.98,22.48,0.00,20.00,0.00,1.98,91.46,1.00,0.00,135.00,2.00,
2016-11-08_21:53:32,8335,0.00,0.00,0.00,0.00,22.98,22.48,0.00,20.00,0.00,1.98,91.46,1.00,0.00,137.00,3.00,
2016-11-08_21:53:32,8391,0.00,0.00,0.00,0.00,22.98,22.48,0.00,20.00,0.00,1.98,91.46,1.00,0.00,133.00,3.00,
2016-11-08_21:53:32,8448,0.00,0.00,0.00,0.00,22.98,22.24,0.00,20.00,0.00,1.98,91.46,1.00,0.00,134.00,4.00,
2016-11-08_21:53:32,8503,0.00,0.00,0.00,0.00,22.90,22.24,0.00,20.00,0.00,1.98,91.46,1.00,0.00,137.00,3.00,
2016-11-08_21:53:32,8559,0.00,0.00,0.00,0.00,22.90,22.24,0.00,20.00,0.00,1.98,91.46,1.00,0.00,133.00,3.00,
2016-11-08_21:53:32,8615,0.00,0.00,0.00,0.00,22.84,22.50,0.00,20.00,0.00,1.98,91.46,1.00,0.00,138.00,3.00,
2016-11-08_21:53:32,8672,0.00,0.00,0.00,0.00,22.84,22.50,0.00,20.00,0.00,1.98,91.46,1.00,0.00,136.00,3.00,
2016-11-08_21:53:32,8728,0.00,0.00,0.00,0.00,22.84,22.68,0.00,20.00,0.00,1.98,91.46,1.00,0.00,134.00,4.00,
2016-11-08_21:53:32,8784,0.00,0.00,0.00,0.00,22.72,22.68,0.00,20.00,0.00,1.98,91.46,1.00,0.00,138.00,3.00,
2016-11-08_21:53:32,8841,0.00,0.00,0.00,0.00,22.72,22.68,0.00,20.00,0.00,1.98,91.46,1.00,0.00,136.00,5.00,
2016-11-08_21:53:32,8896,0.00,0.00,0.00,0.00,22.76,22.66,0.00,20.00,0.00,1.98,91.46,1.00,0.00,135.00,2.00,
2016-11-08_21:53:32,8952,0.00,0.00,0.00,0.00,22.76,22.66,0.00,20.00,0.00,1.98,91.46,1.00,0.00,140.00,3.00,
2016-11-08_21:53:32,9009,0.00,0.00,0.00,0.00,22.76,22.26,0.00,20.00,0.00,1.98,91.46,1.00,0.00,133.00,2.00,
2016-11-08_21:53:32,9065,0.00,0.00,0.00,0.00,22.98,22.26,0.00,20.00,0.00,1.98,91.46,1.00,0.00,137.00,3.00,
2016-11-08_21:53:32,9121,0.00,0.00,0.00,0.00,22.98,22.26,0.00,20.00,0.00,1.98,91.46,1.00,0.00,137.00,4.00,
2016-11-08_21:53:32,9178,0.00,0.00,0.00,0.00,22.98,22.14,0.00,20.00,0.00,1.98,91.46,1.00,0.00,132.00,3.00,
2016-11-08_21:53:32,9233,0.00,0.00,0.00,0.00,22.76,22.14,0.00,20.00,0.00,1.98,91.46,1.00,0.00,137.00,3.00,
2016-11-08_21:53:32,9289,0.00,0.00,0.00,0.00,22.76,22.14,0.00,20.00,0.00,1.98,91.46,1.00,0.00,135.00,2.00,
2016-11-08_21:53:33,9346,0.00,0.00,0.00,0.00,22.70,22.60,0.00,20.00,0.00,1.98,91.46,1.00,0.00,134.00,2.00,
2016-11-08_21:53:33,9402,0.00,0.00,0.00,0.00,22.70,22.60,0.00,20.00,0.00,1.98,91.46,1.00,0.00,138.00,3.00,
2016-11-08_21:53:33,9458,0.00,0.00,0.00,0.00,22.70,22.06,0.00,20.00,0.00,1.98,91.46,1.00,0.00,134.00,4.00,
2016-11-08_21:53:33,9515,0.00,0.00,0.00,0.00,22.64,22.06,0.00,20.00,0.00,1.98,91.46,1.00,0.00,140.00,2.00,
2016-11-08_21:53:33,9571,0.00,0.00,0.00,0.00,22.64,22.06,0.00,20.00,0.00,1.98,91.46,1.00,0.00,137.00,3.00,
2016-11-08_21:53:33,9626,0.00,0.00,0.00,0.00,22.70,22.74,0.00,20.00,0.00,1.98,91.46,1.00,0.00,136.00,3.00,
2016-11-08_21:53:33,9682,0.00,0.00,0.00,0.00,22.70,22.74,0.00,20.00,0.00,1.98,91.46,1.00,0.00,136.00,3.00,
2016-11-08_21:53:33,9739,0.00,0.00,0.00,0.00,22.70,23.06,0.00,20.00,0.00,1.98,91.46,1.00,0.00,132.00,3.00,
2016-11-08_21:53:33,9795,0.00,0.00,0.00,0.00,22.70,23.06,0.00,20.00,0.00,1.98,91.46,1.00,0.00,135.00,3.00,
2016-11-08_21:53:33,9851,0.00,0.00,0.00,0.00,22.70,23.06,0.00,20.00,0.00,1.98,91.46,1.00,0.00,137.00,4.00,
2016-11-08_21:53:33,9908,0.00,0.00,0.00,0.00,22.70,22.66,0.00,20.00,0.00,1.98,91.46,1.00,0.00,134.00,5.00,
2016-11-08_21:53:33,9963,0.00,0.00,0.00,0.00,22.68,22.66,0.00,20.00,0.00,1.98,91.46,1.00,0.00,133.00,2.00,
2016-11-08_21:53:33,10019,0.00,0.00,0.00,0.00,22.68,22.66,0.00,20.00,0.00,1.98,91.46,1.00,0.00,137.00,3.00,
2016-11-08_21:53:33,10077,0.00,0.00,0.00,0.00,22.82,22.88,0.00,20.00,0.00,1.98,91.46,1.00,0.00,137.00,3.00,
2016-11-08_21:53:33,10133,0.00,0.00,0.00,0.00,22.82,22.88,0.00,20.00,0.00,1.98,91.46,1.00,0.00,137.00,5.00,
